run_name,seed,output_dir,run_type,rounds,initial_trusted_count,queried_count,device,noise_type,realized_flip_rate,best_val_accuracy,best_val_macro_f1,best_val_ece,best_val_macro_auroc,best_val_aurc,test_uncal_accuracy,test_uncal_macro_f1,test_uncal_ece,test_uncal_macro_auroc,test_uncal_aurc,test_cal_accuracy,test_cal_macro_f1,test_cal_ece,test_cal_macro_auroc,test_cal_aurc,test_cal_coverage_at_0_5,test_cal_risk_at_0_5
q1-ham10000-convnext-repair,42,/content/drive/MyDrive/TrustQueryNet/artifacts/final_evidence/q1-ham10000-convnext-repair-final-e12-multiseed/seed-42,active_learning,2,703,64,cuda,pre_applied,0.03998292544109277,0.8388814913448736,0.7215385178752337,0.045250489474454036,0.9436244297678537,0.05715965981068294,0.8404040404040404,0.748475595281957,0.042385698187632194,0.9390608621788596,0.08097996794635408,0.8404040404040404,0.748475595281957,0.032915297853023544,0.9386559371708831,0.07909140990096432,0.9494949494949495,0.1368794326241135
q1-ham10000-convnext-repair,52,/content/drive/MyDrive/TrustQueryNet/artifacts/final_evidence/q1-ham10000-convnext-repair-final-e12-multiseed/seed-52,active_learning,2,703,64,cuda,pre_applied,0.03927148548662493,0.8348868175765646,0.7240940141344944,0.04651135509801451,0.9368667857871579,0.08801277064931955,0.8303030303030303,0.691629127296458,0.051111122213228784,0.924160750231619,0.08745846767383192,0.8303030303030303,0.691629127296458,0.04919454505547931,0.9233910401972949,0.08337583041455124,0.9616161616161616,0.14985994397759106
q1-ham10000-convnext-repair,62,/content/drive/MyDrive/TrustQueryNet/artifacts/final_evidence/q1-ham10000-convnext-repair-final-e12-multiseed/seed-62,active_learning,2,703,64,cuda,pre_applied,0.0466704610130905,0.8388814913448736,0.7305499098280945,0.03383049075200301,0.9609522655451869,0.050185718639696224,0.8309764309764309,0.7022578942908017,0.031171212433163144,0.9494638589694375,0.05005714233913459,0.8309764309764309,0.7022578942908017,0.03888019919395446,0.9495161231725007,0.0501038538898964,0.9420875420875421,0.14010007147962833
q1-ham10000-convnext-repair,72,/content/drive/MyDrive/TrustQueryNet/artifacts/final_evidence/q1-ham10000-convnext-repair-final-e12-multiseed/seed-72,active_learning,2,703,64,cuda,pre_applied,0.04780876494023904,0.829560585885486,0.6979071524599665,0.05874321769461652,0.9388564328161664,0.06988675918641343,0.8309764309764309,0.7129560438213632,0.043176846692859115,0.9267980213063929,0.09522839816905339,0.8309764309764309,0.7129560438213632,0.056062393437330965,0.9265335307209753,0.09438148327533546,0.9521885521885521,0.14710042432814707
q1-ham10000-convnext-repair,82,/content/drive/MyDrive/TrustQueryNet/artifacts/final_evidence/q1-ham10000-convnext-repair-final-e12-multiseed/seed-82,active_learning,2,703,64,cuda,pre_applied,0.04610130904951622,0.8448735019973369,0.7507563145150369,0.0441214876986058,0.9569035048154767,0.05287210570485187,0.8424242424242424,0.7205086342061608,0.04845756820155313,0.9532512249146355,0.05500434985624974,0.8424242424242424,0.7205086342061608,0.04543332592004075,0.9531371123163677,0.05692713526968117,0.9569023569023569,0.14004222378606612
